ID,window,GC_percent,GC_skew,Shannon_entropy,31mer_diversity_canonical_false
NC_003070.9,24840000,33.289997,-0.006308201,1.917565011050656,9961
NC_003070.9,24850000,32.27,-0.011465758,1.9072206022728944,9970
NC_003070.9,24860000,35.84,-0.05189732,1.9400962184430086,9958
NC_003070.9,24870000,38.07,-0.0869451,1.9556504251760103,9969
NC_003070.9,24880000,30.809998,0.06848426,1.8899018402231205,9906
NC_003070.9,24890000,36.489998,0.029323103,1.9462168924532293,9970
NC_003070.9,24900000,33.719997,0.049228944,1.918690781880183,9970
NC_003070.9,24910000,33.629997,0.034195658,1.9197445366629204,9891
NC_003070.9,24920000,32.83,-0.005178191,1.9131283306333808,9939
NC_003070.9,24930000,33.41,-0.031427715,1.9188157456470845,9968
NC_003070.9,24940000,34.68,-0.08765859,1.9289558864195775,9961
NC_003070.9,24950000,31.3,0.019169329,1.8965197715920348,9931
NC_003070.9,24960000,36.07,-0.08788467,1.940539431290424,9950
NC_003070.9,24970000,36.269997,0.017921148,1.9446678608956733,9554
NC_003070.9,24980000,36.579998,0.05795517,1.9464176823286605,9970
NC_003070.9,24990000,36.98,-0.009194159,1.9500470381842194,9970
NC_003070.9,25000000,35.72,0.036394175,1.9395792951262119,9958
NC_003070.9,25010000,37.11,-0.05092967,1.9506332984800014,9966
NC_003070.9,25020000,37.28,-0.05686695,1.9518385923013533,9665
NC_003070.9,25030000,32.52,-0.03874539,1.9085802070811173,9970
NC_003070.9,25040000,30.55,0.029787235,1.887261183094683,9970
NC_003070.9,25050000,33.53,0.04682374,1.9197193801840333,9970
NC_003070.9,25060000,31.619999,-0.010120177,1.8997213012954894,9970
NC_003070.9,25070000,31.43,0.034043908,1.8977825052674544,9970
NC_003070.9,25080000,38.93,-0.088106856,1.9613085480235033,9970
NC_003070.9,25090000,38.36,-0.053701773,1.9502335112992664,9970
NC_003070.9,25100000,36.219997,-0.082827166,1.9409070410139146,9949
NC_003070.9,25110000,37.75,-0.033642385,1.9507836933718263,9970
NC_003070.9,25120000,35.760002,-0.027964206,1.9358063322084966,9970
NC_003070.9,25130000,34.47,-0.025819553,1.929017728735567,9970
NC_003070.9,25140000,32.64,0.05269608,1.9095223136450394,9970
NC_003070.9,25150000,36.67,0.10771748,1.9444001680133272,9487
NC_003070.9,25160000,35.91,-0.06655528,1.9397241095930762,9970
NC_003070.9,25170000,35.96,-0.0072302558,1.9418016832668297,9970
NC_003070.9,25180000,30.36,0.061923582,1.884733702098798,9963
NC_003070.9,25190000,29.570002,-0.12275955,1.8706078074507873,9949
NC_003070.9,25200000,37.39,-0.029687082,1.952149357150116,9964
NC_003070.9,25210000,35.510002,-0.043086454,1.9343358891798683,9970
NC_003070.9,25220000,34.69,-0.017584318,1.929432133827387,9970
NC_003070.9,25230000,29.660002,-0.016183412,1.8769521310780197,9970
NC_003070.9,25240000,37.29,0.049611155,1.951153980889574,9970
NC_003070.9,25250000,35.22,-0.011357184,1.935599448335619,9970
NC_003070.9,25260000,37.39,-0.004011768,1.9514733758358034,9970
NC_003070.9,25270000,36.239998,-0.0066225166,1.9443634291453817,9970
NC_003070.9,25280000,35.84,0.021205356,1.9406044589822837,9970
NC_003070.9,25290000,37.64,-0.038788524,1.9515982468919995,9970
NC_003070.9,25300000,40,-0.0475,1.9667888361756023,9970
NC_003070.9,25310000,34.95,-0.0025751074,1.9333858801743693,9970
NC_003070.9,25320000,37.56,0.044728436,1.9541608853237935,9970
NC_003070.9,25330000,38.730003,-0.0074877357,1.9629566158318292,9970
NC_003070.9,25340000,37.75,-0.054304637,1.9554465238004899,9970
NC_003070.9,25350000,37.9,-0.04591029,1.956674283167647,9970
NC_003070.9,25360000,34.64,0.020207852,1.9306938095364417,9970
NC_003070.9,25370000,38.58,0.028512182,1.961782254512936,9674
NC_003070.9,25380000,37.44,0.048611112,1.9511786889861131,9858
NC_003070.9,25390000,33.079998,0.008464329,1.9157229932252513,9969
NC_003070.9,25400000,34.12,0.06565064,1.924799924232559,9970
NC_003070.9,25410000,36,-0.023333333,1.9422603931039448,9970
NC_003070.9,25420000,35.48,0.03438557,1.9375670844349444,9970
NC_003070.9,25430000,33.96,-0.028857479,1.9233501220542093,9967
NC_003070.9,25440000,38.04,0.057833858,1.9532359582565313,9965
NC_003070.9,25450000,36.39,0.013465238,1.9444592051182759,9956
NC_003070.9,25460000,36.64,-0.0076419213,1.9476715633593265,9969
NC_003070.9,25470000,35.23,0.017314788,1.9357546569424036,9970
NC_003070.9,25480000,38.32,0.02348643,1.959938438536832,9970
NC_003070.9,25490000,36.35,-0.021182943,1.9443217521676854,9970
NC_003070.9,25500000,36.76,0.07181719,1.9442589774428565,9970
NC_003070.9,25510000,34.17,0.047702663,1.9258750954465669,9970
NC_003070.9,25520000,38.260002,-0.03711448,1.9594727124315945,9970
NC_003070.9,25530000,36.53,0.0041062143,1.9466422820940077,9959
NC_003070.9,25540000,33.04,-0.06719128,1.9142135962080753,9970
NC_003070.9,25550000,33.94,-0.03182086,1.9209015918895824,9970
NC_003070.9,25560000,34.36,0.030267753,1.9274434500395299,9970
NC_003070.9,25570000,32.670002,0.008876645,1.9111573047732127,9970
NC_003070.9,25580000,33.68,-0.016627079,1.9212960609641114,9966
NC_003070.9,25590000,30.759998,-0.014954486,1.8895286275031284,9970
NC_003070.9,25600000,34.850002,-0.039885223,1.9322852910543062,9970
NC_003070.9,25610000,32.81,0.018591892,1.9127343563954806,9970
NC_003070.9,25620000,33.85,-0.055834565,1.9225280764272465,9970
NC_003070.9,25630000,30.849998,-0.004862237,1.8914245101668388,9970
NC_003070.9,25640000,33.39,-0.011081162,1.9188310054161575,9970
NC_003070.9,25650000,36.32,-0.02202643,1.9448755872961483,9950
NC_003070.9,25660000,35.350002,-0.02234795,1.9369963635777228,9970
NC_003070.9,25670000,32.79,-0.0326319,1.912513972487368,9970
NC_003070.9,25680000,32.300003,0.029102167,1.9072528588211934,9970
NC_003070.9,25690000,31.86,0.02762084,1.902544351817608,9970
NC_003070.9,25700000,31.330002,-0.043728057,1.8964721157396092,9451
NC_003070.9,25710000,32.420002,-0.07958051,1.9073613409547887,9969
NC_003070.9,25720000,35.210003,0.009940358,1.9358908274944073,9970
NC_003070.9,25730000,32.420002,-0.05428748,1.9077738801010622,9967
NC_003070.9,25740000,33.98,-0.027663331,1.924271579278906,9970
NC_003070.9,25750000,32.280003,-0.021685254,1.9072881701311917,9970
NC_003070.9,25760000,35.11,0.0982626,1.9320542077150185,9970
NC_003070.9,25770000,36.18,0.0077390824,1.9435218895566595,9970
NC_003070.9,25780000,34.39,-0.0130851995,1.9283140473378104,9970
NC_003070.9,25790000,34.84,-0.021814007,1.9320506164769327,9970
NC_003070.9,25800000,36.78,-0.0076128333,1.9487881922763277,9970
NC_003070.9,25810000,36.579998,-0.0021869873,1.9466915514054868,9970
NC_003070.9,25820000,33.71,-0.0038564224,1.9220115992320241,9970
NC_003070.9,25830000,33.219997,-0.009030704,1.917138613039885,9959
NC_003070.9,25840000,36.42,-0.12740253,1.9407194513181225,9970
NC_003070.9,25850000,31.330002,0.036706034,1.8966359674284983,9970
NC_003070.9,25860000,30.03,0.007659008,1.881634693339179,9970
NC_003070.9,25870000,34.14,0.04217926,1.9237620045482933,9970
NC_003070.9,25880000,33.42,-0.029323759,1.9187914715159748,9970
NC_003070.9,25890000,36.89,0.045811873,1.94920743996313,9970
NC_003070.9,25900000,35.010002,0.011139674,1.9341107976440823,9970
NC_003070.9,25910000,38.39,0.010679864,1.9582708646559928,9969
NC_003070.9,25920000,34.68,0.09342561,1.9289888059604374,9970
NC_003070.9,25930000,37.18,-0.012910167,1.9516980712492886,9946
NC_003070.9,25940000,38.98,0.007183171,1.9646520215189156,9970
NC_003070.9,25950000,38.800003,-0.067525774,1.9620920890144626,9970
NC_003070.9,25960000,32.25,0.019534884,1.9060256784757286,9970
NC_003070.9,25970000,34.68,-0.042099193,1.9306323848266715,9970
NC_003070.9,25980000,33.3,-0.02042042,1.9170733527626589,9905
NC_003070.9,25990000,32.57,0.005219527,1.9104638176868893,9955
NC_003070.9,26000000,33.48,-0.047789726,1.9190423328578574,9970
NC_003070.9,26010000,34.29,0.03937008,1.9271830413264652,9970
NC_003070.9,26020000,35.14,-0.030165054,1.9350812997161122,9970
NC_003070.9,26030000,38.640003,-0.030538302,1.959981256134147,9970
NC_003070.9,26040000,34.47,0.0316217,1.928051424149777,9970
NC_003070.9,26050000,36.43,-0.08756519,1.9432680838928702,9970
NC_003070.9,26060000,34.95,0.03690987,1.9325331154011596,9970
NC_003070.9,26070000,37.8,-0.026984127,1.9563551549528408,9970
NC_003070.9,26080000,36.25,0.0063448274,1.9447187857147084,9970
NC_003070.9,26090000,37.13,0.001885268,1.950952524906481,9970
NC_003070.9,26100000,35.72,0.037513997,1.937049806300191,9970
NC_003070.9,26110000,36.25,0.024551725,1.9440284317851282,9970
NC_003070.9,26120000,37.11,-0.060630556,1.9499780785698255,9970
NC_003070.9,26130000,35.27,0.0439467,1.9359578104574307,9970
NC_003070.9,26140000,32.29,0.06596469,1.9062564636401351,9970
NC_003070.9,26150000,35.72,-0.04255319,1.9398459648682613,9676
NC_003070.9,26160000,35.16,0.021615472,1.9350257176014034,9753
NC_003070.9,26170000,31.82,0.017598994,1.9022446687100858,9970
NC_003070.9,26180000,32.390003,0.029947516,1.9075319322869688,9970
NC_003070.9,26190000,34.54,0.027793862,1.9295361131877946,9970
NC_003070.9,26200000,34.63,0.010106844,1.929075028318104,9970
NC_003070.9,26210000,35.79,-0.038278848,1.9393460504502367,9970
NC_003070.9,26220000,31.029999,0.04737351,1.8930166642019182,9968
NC_003070.9,26230000,37.81,0.0510447,1.9559228734657745,9970
NC_003070.9,26240000,35.05,-0.008273895,1.9319246019876413,9947
NC_003070.9,26250000,31.43,-0.0066815144,1.898039491923126,9969
NC_003070.9,26260000,33.19,-0.061765593,1.915148719062675,9970
NC_003070.9,26270000,31.740002,0.04662886,1.9008323609375455,9970
NC_003070.9,26280000,34.74,-0.005181347,1.9316902144393935,9970
NC_003070.9,26290000,31.779999,-0.039647575,1.9015972560725307,9969
NC_003070.9,26300000,36.899998,-0.03306233,1.9475920904900639,9970
NC_003070.9,26310000,29.820002,-0.0006706908,1.8789806357308994,9970
NC_003070.9,26320000,33.87,-0.0079716565,1.9228880899103524,9970
NC_003070.9,26330000,35.04,-0.07191781,1.9331002989435013,9970
NC_003070.9,26340000,34.74,-0.027058147,1.9303074647900644,9970
NC_003070.9,26350000,36.66,0.054555375,1.9470085479032797,9970
NC_003070.9,26360000,31.61,-0.060423918,1.8991173116308553,9970
NC_003070.9,26370000,36.559998,-0.044310723,1.9461140346720354,9970
NC_003070.9,26380000,30.779999,0.013645224,1.8888062885792236,9970
NC_003070.9,26390000,36.12,0.032115173,1.943138166466483,9970
NC_003070.9,26400000,36.57,-0.097621,1.9447441211557026,9961
NC_003070.9,26410000,38.08,0.018382354,1.9584583834424834,9970
NC_003070.9,26420000,37.48,-0.0010672358,1.9532053871643242,9970
NC_003070.9,26430000,38.41,0.017964073,1.9566719787303275,9970
NC_003070.9,26440000,32.989998,-0.05789633,1.9140193159362369,9970
NC_003070.9,26450000,34.06,0.014092778,1.9252923244932751,9970
NC_003070.9,26460000,37.3,0.041286863,1.9524357770477612,9967
NC_003070.9,26470000,34.18,-0.017554125,1.9259528103056105,9963
NC_003070.9,26480000,35.690002,-0.061922107,1.937064552717168,9970
NC_003070.9,26490000,33.79,0.0020716188,1.9215997652665848,9970
NC_003070.9,26500000,42.84,-0.0952381,1.9809410809552632,9962
NC_003070.9,26510000,39.87,0.018309506,1.9700643485431772,9970
NC_003070.9,26520000,33.21,0.009936766,1.9170235266511058,9970
NC_003070.9,26530000,31.21,-0.016340917,1.895520215568724,9970
NC_003070.9,26540000,33.02,0.0018170805,1.9147651335517852,9970
NC_003070.9,26550000,33.7,0.00652819,1.9218960010731263,9967
NC_003070.9,26560000,37.21,0.008331094,1.95211070776383,9806
NC_003070.9,26570000,36.26,0.013237728,1.944701974423658,9970
NC_003070.9,26580000,33.39,0.033842467,1.9157327572154492,9969
NC_003070.9,26590000,37.02,-0.023230687,1.950085873744582,9969
NC_003070.9,26600000,35.71,-0.060767293,1.939297807595599,9970
NC_003070.9,26610000,33.399998,0.048502993,1.9182629767370079,9970
NC_003070.9,26620000,37.55,0.082822904,1.9514686040643352,9970
NC_003070.9,26630000,41.02,-0.0063383714,1.97570157396094,9890
NC_003070.9,26640000,36.8,0.0076086954,1.9477415949175785,9970
NC_003070.9,26650000,31.670002,0.04515314,1.900283042474238,9953
NC_003070.9,26660000,34.53,-0.017665798,1.9296916811897176,9970
NC_003070.9,26670000,35.170002,-0.0054023317,1.9350742768513363,9958
NC_003070.9,26680000,34.43,-0.020040663,1.92635253890003,9970
NC_003070.9,26690000,35.61,-0.081718616,1.9374644475127032,9970
NC_003070.9,26700000,31.900002,-0.015047022,1.9032248483242071,9970
NC_003070.9,26710000,35.94,0.104062326,1.9393194235679356,9970
NC_003070.9,26720000,35.07,-0.08069575,1.9319813768328644,9831
NC_003070.9,26730000,34.31,-0.02652288,1.9275279397327965,9970
NC_003070.9,26740000,33.6,-0.008928572,1.919942063144263,9970
NC_003070.9,26750000,33.32,0.0012004802,1.918137171623441,9970
NC_003070.9,26760000,34.43,0.018878885,1.9285144746847096,9970
NC_003070.9,26770000,37.19,0.075020164,1.9505294348897033,9970
NC_003070.9,26780000,30.630001,-0.03754489,1.8884071207949282,9953
NC_003070.9,26790000,36.239998,0.0700883,1.9426648519618777,9970
NC_003070.9,26800000,36.85,0.0339213,1.9492065391165876,9970
NC_003070.9,26810000,35.760002,-0.05704698,1.9397115701992529,9970
NC_003070.9,26820000,38.77,-0.004900696,1.9613009626840108,9970
NC_003070.9,26830000,39.08,0.103377685,1.9622586757819875,9967
NC_003070.9,26840000,39.34,0.040671073,1.9657456968610725,9929
NC_003070.9,26850000,38.77,0.033789013,1.9572441549825037,9970
NC_003070.9,26860000,37.96,0.060590096,1.9553117363399233,9970
NC_003070.9,26870000,37.059998,0.030221263,1.9493345141100469,9956
NC_003070.9,26880000,38.530003,0.009083831,1.9607495340743837,9970
NC_003070.9,26890000,34.91,-0.0489831,1.9315987114626614,9970
NC_003070.9,26900000,38.3,-0.08772846,1.9579986073819724,9959
NC_003070.9,26910000,36.399998,0.04945055,1.9443437361781721,9958
NC_003070.9,26920000,40.99,-0.05635521,1.9747007293056313,9966
NC_003070.9,26930000,37.63,-0.0725485,1.9500740638683918,9970
NC_003070.9,26940000,39.7,-0.03375315,1.968838435948693,9970
NC_003070.9,26950000,37.79,-0.012437153,1.9564541872892292,9970
NC_003070.9,26960000,30.989998,-0.026137464,1.892900645777034,9970
NC_003070.9,26970000,34.07,-0.016730262,1.9245905278576672,9970
NC_003070.9,26980000,34.52,-0.041135572,1.929070626083662,9970
NC_003070.9,26990000,36.6,0.044262294,1.9468414911049372,9970
NC_003070.9,27000000,38.36,0.00052137644,1.9600766968075094,9970
NC_003070.9,27010000,36.64,-0.049672488,1.9460780394168182,9970
NC_003070.9,27020000,36.07,0.042417523,1.934714170360795,9970
NC_003070.9,27030000,39.51,0.012401924,1.9660300026951523,9970
NC_003070.9,27040000,33.379997,-0.037747152,1.9170146637378402,9967
NC_003070.9,27050000,29.16,0.010973937,1.8706638038012713,9956
NC_003070.9,27060000,34.05,-0.013215859,1.924153914770046,9945
NC_003070.9,27070000,35.05,0.04593438,1.9310542961911152,9970
NC_003070.9,27080000,33.7,-0.0071216617,1.9217393077308378,9970
NC_003070.9,27090000,33.41,-0.041005686,1.9168773169251603,9967
NC_003070.9,27100000,34.93,-0.024906958,1.9326622052207565,9970
NC_003070.9,27110000,38.34,0.032342203,1.960116956177373,9970
NC_003070.9,27120000,37.96,0.012118019,1.9576025373880146,9970
NC_003070.9,27130000,37.66,0.06585237,1.954407845866073,9951
NC_003070.9,27140000,38.95,-0.0012836971,1.9631804866405003,9925
NC_003070.9,27150000,35.170002,-0.009951663,1.9355426596839873,9970
NC_003070.9,27160000,35.66,0.016264722,1.9387872255813694,9970
NC_003070.9,27170000,36.219997,-0.016013252,1.944403282994485,9970
NC_003070.9,27180000,31.510002,0.032053318,1.8984386713604315,9970
NC_003070.9,27190000,34.079998,0.018779343,1.924766910454013,9970
NC_003070.9,27200000,37.28,0.012339056,1.9526324247717683,9970
NC_003070.9,27210000,39.399998,-0.072081216,1.9598401569097748,9970
NC_003070.9,27220000,40.21,-0.05147973,1.9713425793636494,9970
NC_003070.9,27230000,34.52,0.010428737,1.9296488319422216,9968
NC_003070.9,27240000,38.81,-0.01674826,1.9633113181790258,9970
NC_003070.9,27250000,37.81,-0.0018513621,1.9566880122152708,9970
NC_003070.9,27260000,38.190002,-0.06624771,1.9570337247533884,9970
NC_003070.9,27270000,33.82,-0.026020106,1.9227008139019555,9970
NC_003070.9,27280000,35.460003,-0.026508743,1.9371853508688859,9970
NC_003070.9,27290000,37.1,0.04690027,1.9502305410733447,9970
NC_003070.9,27300000,34.37,-0.019493744,1.9281000180008343,9970
NC_003070.9,27310000,32.54,0.0018438845,1.9100620914864703,9970
NC_003070.9,27320000,36.25,0.03724138,1.9430751070989798,9970
NC_003070.9,27330000,37.36,-0.011777302,1.9457445748635611,9970
NC_003070.9,27340000,35.61,0.013760179,1.9381364331592352,9970
NC_003070.9,27350000,34.99,-0.024864247,1.9328567015076896,9970
NC_003070.9,27360000,38.800003,0.043814432,1.9618838446721427,9970
NC_003070.9,27370000,35.530003,0.043625105,1.9381882677928008,9970
NC_003070.9,27380000,37.79,0.0076739877,1.955083629397208,9970
NC_003070.9,27390000,36.82,0.022270504,1.9491043406970703,9970
NC_003070.9,27400000,39.6,0.024242423,1.9683824773446776,9896
NC_003070.9,27410000,37.079998,0.07874865,1.9495269059815836,9944
NC_003070.9,27420000,41.31,-0.004115226,1.9774941319535462,9970
NC_003070.9,27430000,35.23,-0.007663923,1.935120929059109,9970
NC_003070.9,27440000,38.23,0.07088674,1.9580178112183373,9440
NC_003070.9,27450000,38.05,0.12431012,1.9534877777702677,9970
NC_003070.9,27460000,36.68,0.011450382,1.9480928072356107,9970
NC_003070.9,27470000,34.32,-0.03263403,1.926621726198235,9970
NC_003070.9,27480000,40.19,-0.04901717,1.970468289119204,9970
NC_003070.9,27490000,40.34,0.044620723,1.9703502438088871,9814
NC_003070.9,27500000,37.3,0.018766755,1.9525871532330046,9970
NC_003070.9,27510000,38.86,-0.028306741,1.963651855877457,9940
NC_003070.9,27520000,38.83,0.02086016,1.9633099870135835,9970
NC_003070.9,27530000,37.79,-0.07912146,1.954572634261108,9970
NC_003070.9,27540000,33.289997,0.01772304,1.9172677544002197,9970
NC_003070.9,27550000,38.16,-0.001572327,1.9569033349831804,9970
NC_003070.9,27560000,34.36,-0.04831199,1.926877209365527,9692
NC_003070.9,27570000,37.07,-0.024548152,1.9487751025281814,9804
NC_003070.9,27580000,35.190002,-0.029838022,1.9354713399939363,9945
NC_003070.9,27590000,36.69,-0.047696922,1.9475886112477756,9970
NC_003070.9,27600000,35.64,0.025252525,1.9389075646135272,9970
NC_003070.9,27610000,36.21,0.008008838,1.9382732573452008,9953
NC_003070.9,27620000,38.11,0.08527946,1.9564483109902413,9968
NC_003070.9,27630000,38.43,0.07832423,1.9582440265506342,9970
NC_003070.9,27640000,34.21,-0.020754166,1.9266642786895427,9970
NC_003070.9,27650000,35.210003,0.030389095,1.935694960254256,9970
NC_003070.9,27660000,35.82,-0.0033500837,1.9411040686801453,9970
NC_003070.9,27670000,33.07,0.014212277,1.9143526678615053,9970
NC_003070.9,27680000,31.760002,0.0044080606,1.9010871560294471,9900
NC_003070.9,27690000,33.91,-0.058094956,1.9222667463298442,9970
NC_003070.9,27700000,36.66,-0.06001091,1.9459350569072158,9970
NC_003070.9,27710000,35.010002,0.0288489,1.933946222100958,9970
NC_003070.9,27720000,35.88,0.016164994,1.941593174239367,9970
NC_003070.9,27730000,39.06,0.07219662,1.961665696138155,9969
NC_003070.9,27740000,38.3,-0.09608355,1.9572165712406764,9970
NC_003070.9,27750000,34.89,0.019776441,1.932971318991293,9970
NC_003070.9,27760000,33.8,-0.001775148,1.9227545115231035,9970
NC_003070.9,27770000,35.14,0.048377916,1.9333399886404292,9970
NC_003070.9,27780000,36.48,0.012609649,1.946311620080662,9970
NC_003070.9,27790000,40.72,0.06483301,1.9723967906515716,9970
NC_003070.9,27800000,38.84,-0.0061791968,1.963238175713191,9970
NC_003070.9,27810000,38.09,-0.050144393,1.9542063721278284,9921
NC_003070.9,27820000,37.41,-0.019513499,1.9535384099953026,9970
NC_003070.9,27830000,37.97,0.01448512,1.9577597315109323,9970
NC_003070.9,27840000,34.29,0.047535725,1.9263377752316901,9952
NC_003070.9,27850000,39.28,-0.042769857,1.9660296223582674,9970
NC_003070.9,27860000,35.09,-0.037902538,1.9343262896140359,9970
NC_003070.9,27870000,38.91,-0.022359291,1.9633553702756745,9912
NC_003070.9,27880000,36.55,-0.014500684,1.9446382474265227,9900
NC_003070.9,27890000,36.269997,0.05927764,1.9425865241678015,9970
NC_003070.9,27900000,38.530003,0.04853361,1.9572128612574944,9970
NC_003070.9,27910000,37.149998,0.007267833,1.9499374241363958,9968
NC_003070.9,27920000,38.710003,0.10565745,1.9568456609457772,9970
NC_003070.9,27930000,41.86,-0.019589106,1.9773980986102084,9970
NC_003070.9,27940000,41.14,-0.04375304,1.975572685561417,9615
NC_003070.9,27950000,37.14,-0.04200323,1.9511710535176845,9970
NC_003070.9,27960000,39.07,-0.003327361,1.9651835861120959,9970
NC_003070.9,27970000,41.08,0.080331065,1.974784482126045,9970
NC_003070.9,27980000,31.92,0.032581452,1.901981167840535,9970
NC_003070.9,27990000,35.170002,0.02018766,1.9354585107626727,9970
NC_003070.9,28000000,35.510002,0.041960012,1.9379967476966247,9970
NC_003070.9,28010000,33.37,0.07102188,1.9173319967289943,9967
NC_003070.9,28020000,38.33,0.00808766,1.9568934547433816,9970
NC_003070.9,28030000,38.36,0.011991658,1.9604995019918499,9970
NC_003070.9,28040000,34.14,0.04745167,1.9252808226094262,9970
NC_003070.9,28050000,32.33,-0.008969997,1.9078520819181972,9970
NC_003070.9,28060000,30.96,-0.014857881,1.8923081061930298,9970
NC_003070.9,28070000,35.550003,0.006469761,1.9387406184486613,9970
NC_003070.9,28080000,40.46,0.070192784,1.9715197799511563,9970
NC_003070.9,28090000,37.02,0.04700162,1.9502324463528686,9970
NC_003070.9,28100000,39,-0.0015384615,1.964344521062732,9970
NC_003070.9,28110000,38.460003,-0.028081123,1.9609531740796773,9970
NC_003070.9,28120000,37.850002,0.034081902,1.9565665813167583,9970
NC_003070.9,28130000,38.010002,0.026571956,1.9578698376296,9970
NC_003070.9,28140000,38.2,0.02356021,1.9562737518143138,9970
NC_003070.9,28150000,36.649998,-0.024283765,1.9451538487205102,9970
NC_003070.9,28160000,37.12,-0.06681035,1.9469435362098206,9970
NC_003070.9,28170000,34.74,-0.059873346,1.9297493006931734,9970
NC_003070.9,28180000,37.41,-0.047313552,1.9523543395330878,9970
NC_003070.9,28190000,37.68,-0.015923567,1.95565924478873,9970
NC_003070.9,28200000,38.72,-0.07799587,1.9610810794327969,9935
NC_003070.9,28210000,40.11,-0.066566944,1.97030101954098,9970
NC_003070.9,28220000,36.93,0.051177904,1.9492327315711755,9970
NC_003070.9,28230000,38.21,-0.008113059,1.9587102064537292,9970
NC_003070.9,28240000,35.440002,0.010158014,1.9369306786766205,9970
NC_003070.9,28250000,34.54,0.017950203,1.9281865014474806,9970
NC_003070.9,28260000,35.97,-0.004726161,1.942322085552388,9910
NC_003070.9,28270000,39.539997,0.11583207,1.959942734451424,9938
NC_003070.9,28280000,37.68,0.021762207,1.9550305116955395,9961
NC_003070.9,28290000,31.09,-0.04985526,1.8935275913213263,9970
NC_003070.9,28300000,34.41,-0.004940424,1.9275765409952796,9970
NC_003070.9,28310000,35.22,0.06587166,1.9349014595169294,9970
NC_003070.9,28320000,33.8,-0.009467456,1.9228334614684535,9970
NC_003070.9,28330000,31.66,-0.030322174,1.8998674424598816,9970
NC_003070.9,28340000,35.260002,-0.030629609,1.935353223200953,9928
NC_003070.9,28350000,32.370003,-0.039851714,1.9078800370167905,9970
NC_003070.9,28360000,32.94,-0.022465087,1.9141012047980337,9969
NC_003070.9,28370000,33.45,-0.05231689,1.91854360014203,9970
NC_003070.9,28380000,34.56,-0.048611112,1.9294681989685203,9970
NC_003070.9,28390000,32.420002,0.016656386,1.9087762174227394,9970
NC_003070.9,28400000,33.42,0.0029922202,1.918880520471981,9839
NC_003070.9,28410000,39.55,0.0048040454,1.9678510541546608,9970
NC_003070.9,28420000,38.03,0.024454378,1.9577248303912764,9970
NC_003070.9,28430000,33.67,-0.02108702,1.921510966279198,9966
NC_003070.9,28440000,35.18,0.036952816,1.9353180260455471,9970
NC_003070.9,28450000,32.010002,-0.020930959,1.9039855177292422,9959
NC_003070.9,28460000,37.13,0.0056558037,1.951183572984946,9970
NC_003070.9,28470000,37.940002,0.04849763,1.9568660814571763,9954
NC_003070.9,28480000,34.63,0.054576956,1.9298631488291187,9970
NC_003070.9,28490000,36.3,0.002754821,1.9437234565372812,9970
NC_003070.9,28500000,32.06,-0.003742982,1.9049056556172785,9962
NC_003070.9,28510000,32.260002,0.056416616,1.906002197087726,9969
NC_003070.9,28520000,36.03,0.019150708,1.9427472826312586,9970
NC_003070.9,28530000,36.05,-0.05298197,1.9398411911236013,9942
NC_003070.9,28540000,36.489998,-0.015072622,2.01069518866675,9840
NC_003070.9,28550000,37.93,-0.052465066,1.9567731252875993,9970
NC_003070.9,28560000,35.78,-0.046394635,1.9402177715802007,9970
NC_003070.9,28570000,33.87,0.025095955,1.9204967957833534,9970
NC_003070.9,28580000,38.68,0.014477766,1.9626392167840572,9970
NC_003070.9,28590000,33.66,-0.033273917,1.9207422001967973,9970
NC_003070.9,28600000,34.96,0.01201373,1.9335759136813855,9970
NC_003070.9,28610000,35.23,0.03150724,1.9358498564752618,9970
NC_003070.9,28620000,37.079998,-0.01240561,1.9512097777085375,9970
NC_003070.9,28630000,37.62,-0.027644869,1.953623640211525,9970
NC_003070.9,28640000,36.899998,-0.024932249,1.9497023573569288,9970
NC_003070.9,28650000,36.96,-0.003787879,1.95014270942012,9970
NC_003070.9,28660000,37.43,0.01790008,1.9538107225234476,9970
NC_003070.9,28670000,34.93,0.01002004,1.9332537283670321,9970
NC_003070.9,28680000,33.739998,0.020746889,1.921325818302366,9970
NC_003070.9,28690000,36.85,0.0339213,1.9449922536797155,9970
NC_003070.9,28700000,35.75,-0.02153846,1.9404121745952114,9970
NC_003070.9,28710000,33.09,-0.029313993,1.9155867868376597,9970
NC_003070.9,28720000,36.489998,-0.008495478,1.9463906294299347,9954
NC_003070.9,28730000,38.49,0.04130943,1.9582619628166578,9970
NC_003070.9,28740000,36.09,0.05458576,1.9421679244468693,9970
NC_003070.9,28750000,32.96,-0.02184466,1.9143382438985963,9970
NC_003070.9,28760000,33.02,-0.018170806,1.9146712415984835,9966
NC_003070.9,28770000,37.04,0.011339093,1.9486838645859859,9966
NC_003070.9,28780000,37.72,0.050371155,1.953962478834373,9820
NC_003070.9,28790000,34.45,-0.0008708273,1.92791119264419,9777
NC_003070.9,28800000,37.7,-0.14429708,1.9496528890384228,9961
NC_003070.9,28810000,37.45,0.052603472,1.9517627103396387,9970
NC_003070.9,28820000,37.01,0.16076736,1.9294545449828253,9970
NC_003070.9,28830000,33.35,0.13583209,1.9086818270599601,9970
NC_003070.9,28840000,39.62,-0.023220595,1.96852998345839,9970
NC_003070.9,28850000,36.809998,0.06275468,1.9481400381139768,9970
NC_003070.9,28860000,35.08,0.0017103762,1.9347497090168841,9970
